same_love_language,ambition_diff,emotional_expressiveness_diff,spontaneity_diff,overall_match_score,personality_distance_sum
0,0.72,0.13,0.01999999999999999,0.644,0.9100000000000001
0,0.63,0.45,0.31999999999999995,0.44,0.67
0,0.12,0.2,0.49,0.698,0.9200000000000002
1,0.33999999999999997,0.010000000000000009,0.17999999999999994,0.778,0.5
0,0.27,0.010000000000000009,0.18999999999999995,0.721,0.6499999999999999
1,0.39999999999999997,0.5900000000000001,0.19999999999999996,0.7020000000000001,1.1
0,0.030000000000000027,0.63,0.19000000000000006,0.5539999999999999,1.1400000000000001
0,0.27,0.10999999999999999,0.06999999999999995,0.45299999999999996,1.1600000000000001
1,0.25,0.009999999999999981,0.010000000000000002,0.828,0.7999999999999999
0,0.10999999999999999,0.62,0.21000000000000002,0.473,0.6900000000000001
0,0.3,0.22999999999999998,0.59,0.594,1.4100000000000001
0,0.020000000000000018,0.29000000000000004,0.66,0.6859999999999999,1.07
1,0.37999999999999995,0.44000000000000006,0.48000000000000004,0.484,1.62
0,0.21999999999999997,0.20999999999999996,0.13999999999999996,0.563,0.7699999999999999
0,0.16999999999999998,0.03,0.030000000000000027,0.598,0.9900000000000001
1,0.050000000000000044,0.1499999999999999,0.04999999999999993,0.792,0.7100000000000002
0,0.28,0.6,0.37,0.39299999999999996,1.3599999999999999
0,0.07999999999999996,0.21999999999999997,0.19999999999999996,0.67,0.75
0,0.010000000000000009,0.22999999999999998,0.49999999999999994,0.542,1.62
0,0.48,0.26,0.03999999999999998,0.631,0.47000000000000003
0,0.09999999999999998,0.5,0.17000000000000004,0.715,0.41
0,0.49,0.020000000000000018,0.39,0.535,0.78
0,0.24,0.06,0.37,0.525,0.74
0,0.06999999999999995,0.12000000000000005,0.3,0.594,1.5299999999999998
0,0.21999999999999997,0.25,0.39,0.44799999999999995,1.35
0,0.18,0.27,0.24000000000000005,0.537,1.33
1,0.6699999999999999,0.24,0.17999999999999997,0.667,0.55
0,0.10999999999999999,0.27,0.6799999999999999,0.621,1.27
0,0.26,0.35,0.16999999999999998,0.747,1.6700000000000002
0,0.13999999999999996,0.020000000000000018,0.02999999999999997,0.7090000000000001,0.86
0,0.21999999999999997,0.45999999999999996,0.020000000000000018,0.611,1.3
0,0.16000000000000003,0.2,0.30000000000000004,0.723,0.43000000000000005
0,0.010000000000000009,0.22999999999999998,0.19999999999999996,0.644,0.6400000000000001
1,0.36,0.46,0.07000000000000006,0.521,1.1099999999999999
0,0.23000000000000004,0.020000000000000018,0.6599999999999999,0.536,0.81
1,0.52,0.36,0.45999999999999996,0.805,0.84
0,0.019999999999999907,0.33999999999999997,0.58,0.65,1.6900000000000002
0,0.18000000000000005,0.0,0.4,0.584,0.9899999999999999
0,0.27,0.12,0.51,0.706,0.9900000000000001
0,0.04999999999999999,0.13,0.41999999999999993,0.665,1.02
1,0.10000000000000009,0.0,0.08000000000000002,0.72,1.69
0,0.020000000000000018,0.19999999999999996,0.13,0.743,0.4799999999999999
1,0.15000000000000002,0.2,0.06000000000000005,0.8109999999999999,0.77
0,0.14,0.06999999999999998,0.04999999999999999,0.633,1.2399999999999998
0,0.010000000000000009,0.17999999999999994,0.030000000000000027,0.6779999999999999,0.9600000000000002
0,0.06,0.08000000000000007,0.18999999999999995,0.562,0.8999999999999999
0,0.19,0.17000000000000004,0.10000000000000003,0.726,1.66
0,0.020000000000000018,0.33,0.2,0.778,0.44
0,0.010000000000000009,0.34,0.06,0.53,1.39
0,0.17000000000000004,0.06,0.30000000000000004,0.525,1.1700000000000002
0,0.38,0.23999999999999996,0.0,0.509,0.6400000000000001
0,0.36,0.06999999999999995,0.07999999999999996,0.447,0.8499999999999999
0,0.06,0.29000000000000004,0.15999999999999998,0.603,0.5700000000000002
0,0.14,0.2799999999999999,0.5,0.6579999999999999,1.1
0,0.37,0.23000000000000004,0.10000000000000009,0.473,1.15
0,0.029999999999999916,0.010000000000000009,0.06999999999999995,0.731,0.42999999999999994
0,0.32999999999999996,0.15000000000000002,0.5499999999999999,0.49,0.6300000000000001
0,0.07999999999999996,0.06999999999999995,0.10999999999999999,0.632,1.51
0,0.16000000000000003,0.039999999999999925,0.04999999999999999,0.763,0.67
0,0.18,0.16999999999999993,0.43999999999999995,0.607,0.84
1,0.07,0.0,0.44,0.7090000000000001,1.27
0,0.10999999999999999,0.3,0.29000000000000004,0.57,0.79
0,0.09999999999999998,0.35,0.49,0.6679999999999999,1.2
0,0.27,0.38,0.020000000000000018,0.551,1.1700000000000002
1,0.020000000000000018,0.08999999999999997,0.46,0.8140000000000001,1.04
0,0.14,0.37999999999999995,0.51,0.59,0.8099999999999998
0,0.10999999999999999,0.14999999999999997,0.53,0.892,0.52
1,0.06999999999999995,0.63,0.42,0.578,1.25
0,0.13999999999999996,0.13999999999999996,0.03,0.843,0.6200000000000001
0,0.08999999999999997,0.49,0.16000000000000003,0.569,1.1
1,0.05999999999999994,0.43,0.33999999999999997,0.826,0.6599999999999999
1,0.21000000000000002,0.10000000000000009,0.23000000000000004,0.616,1.63
0,0.16000000000000003,0.22000000000000008,0.12,0.523,1.54
0,0.04999999999999999,0.04000000000000001,0.2699999999999999,0.473,2.04
0,0.14999999999999997,0.35,0.12,0.536,0.49
1,0.050000000000000044,0.12,0.6099999999999999,0.813,0.8400000000000001
0,0.02999999999999997,0.030000000000000027,0.26999999999999996,0.831,0.51
0,0.020000000000000018,0.38000000000000006,0.25999999999999995,0.622,1.26
0,0.47000000000000003,0.26,0.5599999999999999,0.442,0.95
0,0.06,0.21000000000000008,0.06999999999999995,0.768,1.2200000000000002
0,0.19000000000000006,0.37000000000000005,0.74,0.638,1.2900000000000003
0,0.14,0.28,0.060000000000000026,0.748,0.7499999999999999
0,0.49,0.62,0.0,0.375,1.4000000000000001
0,0.5599999999999999,0.6100000000000001,0.06,0.501,0.5199999999999999
0,0.020000000000000018,0.6799999999999999,0.5,0.5710000000000001,1.23
0,0.010000000000000009,0.01999999999999999,0.6499999999999999,0.782,1.4300000000000002
0,0.25,0.21999999999999997,0.5800000000000001,0.645,1.0099999999999998
0,0.08000000000000002,0.35000000000000003,0.12,0.56,1.8900000000000001
0,0.38,0.32999999999999996,0.33,0.473,1.09
0,0.030000000000000027,0.58,0.44,0.693,1.33
0,0.45,0.52,0.13999999999999996,0.579,1.15
0,0.14,0.08,0.76,0.5479999999999999,1.1800000000000002
0,0.34,0.29,0.13,0.688,0.6100000000000001
0,0.18000000000000005,0.17000000000000004,0.41,0.618,0.84
0,0.09999999999999998,0.5399999999999999,0.18000000000000002,0.7020000000000001,1.1600000000000001
0,0.10000000000000003,0.11000000000000004,0.48999999999999994,0.5579999999999999,1.26
1,0.24,0.1499999999999999,0.58,0.69,1.2800000000000002
1,0.34,0.040000000000000036,0.030000000000000027,0.623,1.01
0,0.16999999999999998,0.21999999999999997,0.51,0.606,0.97
0,0.18000000000000005,0.26999999999999996,0.82,0.40299999999999997,1.2799999999999998
0,0.12000000000000005,0.15999999999999998,0.25,0.5479999999999999,0.6799999999999999
0,0.12,0.04999999999999999,0.27,0.63,0.8600000000000001
0,0.09999999999999998,0.20999999999999996,0.15000000000000002,0.605,1.13
0,0.36000000000000004,0.039999999999999925,0.28,0.591,0.7299999999999999
1,0.039999999999999925,0.039999999999999925,0.26,0.8959999999999999,1.18
0,0.4600000000000001,0.15000000000000002,0.42000000000000004,0.551,0.43999999999999995
0,0.37000000000000005,0.24,0.4099999999999999,0.565,0.43000000000000016
1,0.21000000000000002,0.47000000000000003,0.16000000000000003,0.7509999999999999,1.06
0,0.03999999999999998,0.040000000000000036,0.35000000000000003,0.746,0.83
0,0.3400000000000001,0.18000000000000005,0.59,0.5920000000000001,1.07
0,0.25000000000000006,0.32,0.31000000000000005,0.6940000000000001,0.38999999999999996
0,0.48000000000000004,0.040000000000000036,0.31999999999999995,0.579,1.08
0,0.18000000000000005,0.13,0.15999999999999998,0.5479999999999999,0.7000000000000001
1,0.13,0.03999999999999998,0.5499999999999999,0.879,1.07
0,0.11999999999999997,0.14,0.030000000000000027,0.807,0.8099999999999999
1,0.10999999999999999,0.02999999999999997,0.32999999999999996,0.779,0.7400000000000001
0,0.009999999999999898,0.37,0.2,0.35200000000000004,2.01
0,0.27,0.06000000000000005,0.17000000000000004,0.539,1.69
0,0.08999999999999997,0.07000000000000006,0.29,0.6679999999999999,1.58
0,0.26,0.27,0.10000000000000003,0.598,1.6
1,0.04999999999999999,0.42,0.29,0.7929999999999999,1.87
0,0.21999999999999997,0.52,0.21999999999999997,0.657,0.9099999999999999
0,0.14000000000000007,0.050000000000000044,0.019999999999999962,0.583,0.98
0,0.03999999999999998,0.030000000000000027,0.23999999999999994,0.551,1.52
0,0.04999999999999999,0.24,0.41999999999999993,0.562,1.48
0,0.16000000000000003,0.48000000000000004,0.27,0.5870000000000001,1.8299999999999998
0,0.24000000000000002,0.029999999999999916,0.4,0.6759999999999999,1.6099999999999999
1,0.21000000000000002,0.27,0.21999999999999997,0.527,1.2999999999999998
0,0.22999999999999998,0.09,0.04999999999999999,0.6459999999999999,0.7400000000000001
0,0.05999999999999994,0.14,0.09999999999999998,0.635,1.62
0,0.32000000000000006,0.029999999999999916,0.06,0.5770000000000001,0.79
0,0.26999999999999996,0.45,0.29000000000000004,0.636,1.03
0,0.16999999999999998,0.38,0.18999999999999997,0.551,1.17
0,0.35000000000000003,0.45999999999999996,0.04999999999999999,0.508,1.31
1,0.13,0.010000000000000009,0.35,0.584,1.5699999999999998
1,0.23999999999999994,0.30000000000000004,0.27,0.727,0.53
0,0.09999999999999998,0.34,0.2699999999999999,0.547,0.94
0,0.21999999999999997,0.32999999999999996,0.010000000000000009,0.774,1.06
0,0.20999999999999996,0.020000000000000018,0.050000000000000044,0.49200000000000005,1.05
0,0.33999999999999997,0.19000000000000006,0.38,0.508,0.8500000000000001
0,0.010000000000000009,0.13999999999999996,0.3,0.591,1.57
0,0.42000000000000004,0.37,0.5800000000000001,0.47100000000000003,1.49
1,0.03999999999999998,0.09000000000000002,0.020000000000000018,0.902,1.0299999999999998
0,0.08999999999999997,0.08999999999999997,0.16,0.71,0.9400000000000001
0,0.10999999999999999,0.32000000000000006,0.15999999999999998,0.6409999999999999,1.3399999999999999
0,0.09999999999999998,0.54,0.09999999999999998,0.45399999999999996,0.74
0,0.38,0.17999999999999997,0.26,0.513,1.5899999999999999
0,0.17000000000000004,0.25,0.10999999999999999,0.5710000000000001,1.04
0,0.35,0.24,0.12,0.505,1.42
0,0.21999999999999997,0.12999999999999998,0.24999999999999994,0.61,1.31
0,0.06999999999999995,0.1499999999999999,0.26000000000000006,0.7,0.93
1,0.020000000000000018,0.77,0.04000000000000001,0.627,1.4000000000000001
0,0.040000000000000036,0.17000000000000004,0.21999999999999997,0.607,0.52
0,0.37,0.56,0.04999999999999999,0.589,0.8899999999999999
0,0.02999999999999997,0.39999999999999997,0.43999999999999995,0.602,1.7200000000000002
0,0.010000000000000009,0.13999999999999996,0.62,0.615,1.04
0,0.30000000000000004,0.13,0.1399999999999999,0.58,1.5799999999999998
0,0.28,0.07,0.48000000000000004,0.563,0.46
0,0.37,0.29,0.18,0.633,0.9500000000000001
0,0.33999999999999997,0.56,0.51,0.488,1.31
0,0.14,0.35000000000000003,0.36,0.632,0.67
0,0.38000000000000006,0.14,0.04000000000000001,0.561,1.46
1,0.55,0.17000000000000004,0.54,0.768,1.6700000000000002
1,0.18999999999999995,0.039999999999999994,0.10999999999999999,0.738,1.8
0,0.07,0.09999999999999998,0.5700000000000001,0.595,1.13
0,0.13,0.08999999999999997,0.2,0.466,1.49
1,0.16999999999999998,0.33999999999999997,0.07999999999999999,0.711,1.11
1,0.040000000000000036,0.33,0.13999999999999996,0.723,0.42
0,0.20999999999999996,0.30000000000000004,0.32000000000000006,0.64,1.0
0,0.020000000000000018,0.19,0.72,0.581,0.6799999999999999
0,0.15999999999999998,0.51,0.04999999999999999,0.765,0.42999999999999994
0,0.10999999999999999,0.16000000000000003,0.52,0.585,0.89
0,0.10000000000000003,0.02999999999999997,0.030000000000000027,0.753,0.3500000000000001
0,0.20999999999999996,0.44,0.19999999999999996,0.67,0.8099999999999999
1,0.10000000000000003,0.13,0.010000000000000009,0.7140000000000001,1.3900000000000001
0,0.16999999999999998,0.38,0.16999999999999993,0.665,0.9199999999999999
0,0.04999999999999999,0.53,0.14999999999999997,0.46799999999999997,1.37
1,0.15999999999999998,0.17999999999999994,0.6000000000000001,0.7390000000000001,0.9700000000000002
0,0.33999999999999997,0.25,0.09000000000000002,0.596,1.22
1,0.07000000000000006,0.32000000000000006,0.33999999999999997,0.614,1.5100000000000002
0,0.06999999999999995,0.04999999999999999,0.52,0.445,1.67
0,0.050000000000000044,0.31000000000000005,0.41000000000000003,0.629,1.27
0,0.17000000000000004,0.08,0.07,0.5529999999999999,0.38
0,0.19999999999999996,0.47,0.18,0.7020000000000001,1.1600000000000001
0,0.17000000000000004,0.37,0.16000000000000003,0.601,1.3900000000000001
0,0.06999999999999995,0.25999999999999995,0.16000000000000003,0.672,0.8399999999999999
0,0.010000000000000009,0.19000000000000006,0.18999999999999995,0.7659999999999999,1.43
0,0.26999999999999996,0.29000000000000004,0.32,0.703,1.0
0,0.37000000000000005,0.35,0.31,0.569,0.9199999999999999
0,0.23000000000000004,0.06,0.2699999999999999,0.504,1.4
0,0.05999999999999994,0.47,0.11000000000000004,0.504,1.2000000000000002
1,0.0,0.52,0.19999999999999996,0.6709999999999999,1.15
0,0.04999999999999993,0.050000000000000044,0.39999999999999997,0.682,1.18
0,0.35,0.26,0.010000000000000009,0.591,0.95
1,0.25,0.29999999999999993,0.16999999999999998,0.778,0.8900000000000001
0,0.15999999999999998,0.42,0.52,0.512,0.52
0,0.09999999999999998,0.05000000000000002,0.24999999999999994,0.7,0.49
0,0.12,0.44,0.050000000000000044,0.569,1.58
0,0.27,0.19000000000000006,0.28,0.5479999999999999,1.4100000000000001
1,0.13999999999999996,0.23000000000000004,0.15999999999999992,0.578,1.97
0,0.02999999999999997,0.32000000000000006,0.19,0.745,0.37
0,0.43999999999999995,0.05999999999999994,0.46,0.573,1.29
0,0.58,0.62,0.7200000000000001,0.35200000000000004,0.95
0,0.20000000000000007,0.33000000000000007,0.22,0.428,1.13
1,0.35000000000000003,0.16000000000000003,0.20999999999999996,0.635,1.1800000000000002
0,0.17000000000000004,0.06999999999999998,0.13,0.6629999999999999,1.66
0,0.020000000000000018,0.030000000000000027,0.08000000000000002,0.617,1.2000000000000002
0,0.08000000000000007,0.25000000000000006,0.040000000000000036,0.627,1.0
1,0.25000000000000006,0.18000000000000005,0.23,0.7040000000000001,1.2000000000000002
0,0.07,0.39000000000000007,0.010000000000000009,0.591,1.31
0,0.020000000000000018,0.08999999999999997,0.51,0.49,1.33
0,0.20999999999999996,0.14,0.0,0.612,0.74
0,0.07999999999999996,0.47,0.45999999999999996,0.617,1.14
1,0.08999999999999997,0.07000000000000006,0.48,0.696,1.2799999999999998
0,0.09000000000000002,0.37,0.26,0.659,1.4700000000000002
0,0.16999999999999998,0.26,0.31,0.6509999999999999,0.52
0,0.21000000000000002,0.5,0.48,0.511,1.58
1,0.2400000000000001,0.38,0.020000000000000018,0.794,1.1
0,0.15999999999999992,0.1499999999999999,0.2,0.6990000000000001,1.25
0,0.050000000000000044,0.07000000000000006,0.47000000000000003,0.753,1.4699999999999998
0,0.06999999999999995,0.09000000000000002,0.14,0.81,0.74
1,0.30999999999999994,0.22000000000000003,0.06,0.847,1.5499999999999998
1,0.08999999999999997,0.30000000000000004,0.08999999999999997,0.721,1.5999999999999999
0,0.14,0.27999999999999997,0.010000000000000009,0.612,0.9500000000000002
1,0.30999999999999994,0.41,0.59,0.701,1.4
0,0.23000000000000004,0.21000000000000002,0.0,0.6509999999999999,0.45000000000000007
0,0.49000000000000005,0.07000000000000006,0.19,0.557,1.5300000000000002
0,0.09000000000000002,0.14999999999999997,0.09999999999999998,0.7490000000000001,1.0899999999999999
0,0.6900000000000001,0.15000000000000002,0.14999999999999997,0.648,1.0100000000000002
0,0.09999999999999998,0.06999999999999999,0.08000000000000002,0.608,0.7200000000000001
0,0.09999999999999998,0.22999999999999998,0.040000000000000036,0.73,0.37999999999999995
0,0.20999999999999996,0.31999999999999995,0.6,0.518,1.2800000000000002
0,0.07,0.67,0.010000000000000009,0.6,1.5299999999999998
0,0.35,0.20999999999999996,0.03999999999999998,0.446,1.3299999999999998
0,0.07000000000000006,0.07,0.25,0.698,1.12
0,0.37,0.16000000000000003,0.1399999999999999,0.5579999999999999,0.9500000000000001
0,0.010000000000000009,0.37,0.27999999999999997,0.72,0.32000000000000006
0,0.35,0.51,0.31000000000000005,0.5710000000000001,1.3499999999999999
0,0.20999999999999996,0.17000000000000004,0.35,0.6990000000000001,0.78
0,0.61,0.09999999999999998,0.29,0.6709999999999999,0.97
0,0.12999999999999998,0.61,0.19,0.644,1.28
0,0.13,0.13999999999999999,0.25,0.574,1.1099999999999999
0,0.34,0.10999999999999999,0.43999999999999995,0.584,1.22
0,0.31,0.08000000000000002,0.06999999999999995,0.767,0.5
1,0.21000000000000008,0.46,0.5,0.513,1.4100000000000001
0,0.25,0.5399999999999999,0.06999999999999995,0.5760000000000001,0.6500000000000001
0,0.37,0.020000000000000018,0.75,0.5760000000000001,0.8999999999999999
0,0.13999999999999996,0.040000000000000036,0.18999999999999997,0.799,0.9400000000000001
0,0.35000000000000003,0.15000000000000002,0.38000000000000006,0.48200000000000004,0.85
0,0.03999999999999998,0.09000000000000008,0.22000000000000003,0.7190000000000001,1.58
0,0.11999999999999997,0.0,0.12,0.7170000000000001,1.1800000000000002
1,0.4,0.33,0.39000000000000007,0.748,0.77
0,0.040000000000000036,0.09,0.07000000000000006,0.595,1.83
0,0.3400000000000001,0.13999999999999999,0.23,0.466,0.86
0,0.0,0.06,0.16999999999999998,0.8029999999999999,0.66
1,0.39999999999999997,0.29000000000000004,0.0,0.653,1.43
0,0.27999999999999997,0.13,0.21999999999999997,0.659,0.8200000000000002
0,0.3500000000000001,0.31,0.06000000000000005,0.55,0.49000000000000016
0,0.15000000000000002,0.19,0.31999999999999995,0.611,0.8399999999999999
1,0.029999999999999916,0.04999999999999999,0.57,0.963,1.38
0,0.13,0.09999999999999998,0.41,0.581,0.68
0,0.15000000000000002,0.38999999999999996,0.13,0.49700000000000005,0.34999999999999987
0,0.11000000000000004,0.030000000000000027,0.31000000000000005,0.625,0.8700000000000001
1,0.33,0.0,0.07999999999999996,0.92,0.10999999999999988
0,0.28,0.49000000000000005,0.31000000000000005,0.5720000000000001,0.8599999999999999
0,0.10999999999999999,0.06,0.35,0.687,0.77
0,0.27999999999999997,0.42000000000000004,0.5,0.532,1.18
1,0.2,0.14,0.12,0.784,1.5
0,0.24000000000000005,0.1100000000000001,0.19000000000000006,0.648,1.5699999999999998
1,0.050000000000000044,0.13,0.44999999999999996,0.73,0.9999999999999999
0,0.32999999999999996,0.37000000000000005,0.56,0.544,0.89
0,0.36000000000000004,0.07999999999999996,0.050000000000000044,0.544,0.68
0,0.43,0.25,0.32,0.58,1.07
0,0.27,0.32999999999999996,0.020000000000000018,0.5589999999999999,1.1199999999999999
1,0.15000000000000002,0.02999999999999997,0.56,0.6709999999999999,1.08
0,0.0,0.08999999999999997,0.31999999999999995,0.6990000000000001,0.78
0,0.42000000000000004,0.07999999999999996,0.13,0.795,0.9599999999999999
0,0.04999999999999999,0.06000000000000005,0.21000000000000002,0.662,1.55
0,0.46,0.43999999999999995,0.13,0.56,0.6200000000000001
0,0.38,0.12,0.18999999999999995,0.674,1.59
0,0.17000000000000004,0.43999999999999995,0.04999999999999999,0.639,0.9499999999999998
1,0.13000000000000006,0.26,0.17000000000000004,0.6459999999999999,1.14
1,0.35000000000000003,0.43,0.03999999999999998,0.685,0.54
0,0.30000000000000004,0.20999999999999996,0.36,0.603,0.99
0,0.12,0.0,0.07,0.637,1.63
0,0.13000000000000006,0.14,0.33,0.627,0.9299999999999999
0,0.43,0.44,0.15999999999999998,0.534,1.43
1,0.41000000000000003,0.28,0.050000000000000044,0.764,1.0099999999999998
0,0.17000000000000004,0.22999999999999998,0.5,0.517,0.8899999999999999
1,0.09000000000000008,0.07,0.12,0.8059999999999999,0.6
0,0.10000000000000003,0.44999999999999996,0.16999999999999998,0.6729999999999999,1.17
0,0.23000000000000004,0.12,0.010000000000000009,0.7140000000000001,0.7799999999999999
0,0.19000000000000006,0.39,0.17999999999999997,0.723,0.6799999999999999
0,0.26,0.21999999999999997,0.21999999999999997,0.573,0.46999999999999986
0,0.12,0.19999999999999998,0.07,0.605,1.02
0,0.20000000000000007,0.010000000000000009,0.43000000000000005,0.5479999999999999,1.22
0,0.29,0.32999999999999996,0.14,0.5760000000000001,1.19
1,0.19999999999999996,0.09999999999999998,0.30000000000000004,0.795,0.9199999999999999
0,0.19999999999999996,0.45,0.6299999999999999,0.503,0.7999999999999999
0,0.41000000000000003,0.18000000000000005,0.65,0.445,1.96
0,0.18000000000000002,0.050000000000000044,0.26,0.545,0.85
0,0.19999999999999996,0.56,0.12,0.644,0.7
1,0.25,0.51,0.53,0.7490000000000001,0.7099999999999999
0,0.32,0.35000000000000003,0.010000000000000009,0.6,1.19
0,0.49,0.33,0.38,0.42,1.1400000000000001
0,0.15999999999999998,0.050000000000000044,0.040000000000000036,0.691,1.02
0,0.18999999999999995,0.020000000000000018,0.55,0.629,1.01
1,0.04999999999999999,0.19999999999999996,0.27,0.7120000000000001,0.61
0,0.31,0.10999999999999999,0.10000000000000003,0.615,1.81
1,0.10000000000000003,0.4700000000000001,0.22999999999999998,0.662,0.96
0,0.35,0.010000000000000009,0.20999999999999996,0.701,0.6799999999999999
1,0.08000000000000002,0.43,0.53,0.894,0.59
0,0.14999999999999997,0.14999999999999997,0.16999999999999998,0.667,1.56
0,0.22999999999999998,0.38,0.04999999999999999,0.517,0.68
0,0.04999999999999993,0.2,0.27,0.6679999999999999,1.1
0,0.43000000000000005,0.010000000000000009,0.08000000000000007,0.821,0.5399999999999998
0,0.06,0.21000000000000002,0.07999999999999996,0.6609999999999999,2.05
0,0.13999999999999996,0.12,0.31,0.655,0.7699999999999999
0,0.28,0.31,0.12999999999999995,0.534,1.22
0,0.56,0.51,0.039999999999999994,0.563,0.76
0,0.47,0.21999999999999997,0.21999999999999997,0.564,1.25
0,0.4,0.35000000000000003,0.7,0.62,1.06
1,0.08000000000000002,0.16000000000000003,0.050000000000000044,0.584,0.96
0,0.12,0.16999999999999993,0.07000000000000006,0.544,0.9099999999999999
0,0.040000000000000036,0.42,0.33999999999999997,0.693,0.5599999999999999
1,0.23999999999999994,0.24,0.28,0.6709999999999999,1.23
0,0.15000000000000002,0.5900000000000001,0.12,0.612,0.97
0,0.32,0.33,0.040000000000000036,0.611,0.5099999999999999
1,0.010000000000000009,0.03999999999999998,0.36,0.7170000000000001,1.7000000000000002
0,0.020000000000000018,0.1299999999999999,0.030000000000000027,0.682,1.02
0,0.36999999999999994,0.19,0.41000000000000003,0.6559999999999999,0.62
1,0.13,0.26999999999999996,0.15000000000000002,0.556,1.1099999999999999
0,0.18,0.29,0.14,0.562,1.14
0,0.33,0.08000000000000007,0.039999999999999925,0.545,1.5200000000000002
0,0.24,0.040000000000000036,0.37,0.638,0.75
0,0.41,0.20999999999999996,0.2899999999999999,0.511,1.05
0,0.02999999999999997,0.11000000000000004,0.42999999999999994,0.43,0.73
1,0.43999999999999995,0.17,0.10999999999999999,0.698,0.98
0,0.4,0.06999999999999998,0.32000000000000006,0.478,1.44
0,0.08999999999999997,0.37,0.06999999999999995,0.6809999999999999,0.88
1,0.26,0.47000000000000003,0.56,0.638,0.5
0,0.0,0.08000000000000002,0.10999999999999999,0.603,1.68
0,0.16999999999999998,0.11000000000000001,0.48000000000000004,0.659,1.3900000000000001
0,0.10000000000000003,0.08000000000000007,0.32999999999999996,0.626,0.74
0,0.18,0.44000000000000006,0.13,0.546,0.9300000000000002
1,0.08999999999999997,0.039999999999999925,0.54,0.63,1.1099999999999999
0,0.2,0.10999999999999999,0.53,0.516,1.61
0,0.020000000000000018,0.2799999999999999,0.53,0.795,0.3400000000000001
0,0.54,0.16000000000000003,0.020000000000000018,0.574,0.47000000000000014
0,0.5700000000000001,0.040000000000000036,0.21000000000000002,0.486,0.79
0,0.07999999999999996,0.38,0.22999999999999998,0.723,0.1600000000000001
0,0.48000000000000004,0.18000000000000002,0.03999999999999998,0.537,0.6499999999999999
1,0.07,0.09000000000000002,0.27,0.8029999999999999,1.6099999999999999
0,0.6,0.07000000000000006,0.44,0.655,0.8
1,0.19999999999999996,0.15000000000000002,0.39,0.982,0.8300000000000001
0,0.24999999999999997,0.08000000000000007,0.04999999999999999,0.818,0.8800000000000001
0,0.029999999999999916,0.07000000000000006,0.46,0.564,1.46
0,0.07000000000000006,0.010000000000000009,0.040000000000000036,0.648,0.9299999999999999
1,0.02999999999999997,0.20999999999999996,0.27,0.736,1.23
1,0.04999999999999999,0.019999999999999907,0.18,0.802,1.38
0,0.10999999999999999,0.30000000000000004,0.22999999999999998,0.649,1.34
0,0.34,0.26999999999999996,0.57,0.369,1.21
0,0.2,0.15999999999999998,0.16000000000000003,0.591,1.0899999999999999
1,0.27,0.25000000000000006,0.52,0.498,0.8899999999999999
0,0.21000000000000002,0.15000000000000008,0.35000000000000003,0.568,0.6799999999999999
0,0.22999999999999998,0.47,0.2,0.561,0.99
0,0.040000000000000036,0.24,0.28,0.532,1.7799999999999998
0,0.030000000000000027,0.5,0.09000000000000008,0.722,0.5700000000000001
1,0.27999999999999997,0.6,0.2,0.583,1.0300000000000002
1,0.25999999999999995,0.29000000000000004,0.24,0.695,0.5299999999999999
1,0.050000000000000044,0.27,0.24,0.611,0.79
1,0.2,0.36999999999999994,0.48999999999999994,0.723,0.9299999999999999
1,0.44000000000000006,0.040000000000000036,0.26000000000000006,0.727,0.51
1,0.26,0.06,0.10999999999999999,0.6859999999999999,1.66
0,0.33000000000000007,0.35,0.24,0.721,0.64
0,0.13999999999999996,0.030000000000000027,0.43,0.59,1.13
0,0.26000000000000006,0.18000000000000005,0.3,0.518,0.8500000000000001
0,0.28,0.42000000000000004,0.18999999999999997,0.711,0.6500000000000001
0,0.010000000000000009,0.62,0.78,0.657,0.75
0,0.04999999999999999,0.16999999999999998,0.10999999999999999,0.612,0.74
0,0.25,0.30000000000000004,0.6100000000000001,0.436,1.26
0,0.13,0.06999999999999995,0.09000000000000002,0.711,0.8
1,0.07000000000000006,0.24000000000000005,0.13999999999999996,0.8029999999999999,1.5899999999999999
0,0.23000000000000004,0.38999999999999996,0.15999999999999992,0.617,0.1899999999999999
0,0.27999999999999997,0.6799999999999999,0.07999999999999999,0.47,0.75
0,0.22999999999999998,0.020000000000000018,0.49,0.682,0.4700000000000001
0,0.24000000000000005,0.5,0.34,0.326,1.18
1,0.35000000000000003,0.25000000000000006,0.48,0.691,0.75
0,0.010000000000000009,0.35,0.040000000000000036,0.598,0.49999999999999994
0,0.27999999999999997,0.1,0.1100000000000001,0.5720000000000001,1.2
1,0.28,0.08999999999999997,0.04999999999999993,0.619,1.03
0,0.08000000000000002,0.42,0.22,0.708,1.11
0,0.17999999999999994,0.13999999999999996,0.08999999999999997,0.635,1.1199999999999999
0,0.0,0.26,0.17999999999999994,0.759,0.7999999999999999
0,0.19000000000000006,0.15000000000000002,0.36000000000000004,0.535,0.8500000000000001
0,0.18,0.030000000000000027,0.53,0.595,0.5700000000000001
0,0.05999999999999994,0.08000000000000002,0.32999999999999996,0.74,0.43999999999999995
0,0.42,0.5,0.31000000000000005,0.542,0.75
1,0.39,0.020000000000000018,0.06,0.768,0.67
0,0.15,0.49,0.43000000000000005,0.687,1.1600000000000001
